ts_code,name,symbol
603169.SH,兰石重装,603169
603859.SH,能科科技,603859
603878.SH,武进不锈,603878
002772.SZ,众兴菌业,002772
002828.SZ,贝肯能源,002828
603033.SH,三维股份,603033
603311.SH,金海高科,603311
002856.SZ,美芝股份,002856
603028.SH,赛福天,603028
603036.SH,如通股份,603036
603838.SH,*ST四通,603838
300473.SZ,德尔股份,300473
603602.SH,纵横通信,603602
300474.SZ,景嘉微,300474
300482.SZ,万孚生物,300482
300497.SZ,富祥药业,300497
603066.SH,音飞储存,603066
603027.SH,千禾味业,603027
603987.SH,康德莱,603987
603678.SH,火炬电子,603678
601127.SH,赛力斯,601127
300549.SZ,优德精密,300549
300600.SZ,国瑞科技,300600
300586.SZ,美联新材,300586
002829.SZ,星网宇达,002829
603258.SH,电魂网络,603258
603319.SH,美湖股份,603319
603568.SH,伟明环保,603568
603444.SH,吉比特,603444
603029.SH,天鹅股份,603029
002812.SZ,恩捷股份,002812
603639.SH,海利尔,603639
300422.SZ,博世科,300422
300542.SZ,新晨科技,300542
300509.SZ,新美星,300509
300499.SZ,高澜股份,300499
603007.SH,*ST花王,603007
603658.SH,安图生物,603658
603822.SH,ST嘉澳,603822
300503.SZ,昊志机电,300503
603869.SH,ST智知,603869
603043.SH,广州酒家,603043
603313.SH,梦百合,603313
300508.SZ,维宏股份,300508
300412.SZ,迦南科技,300412
603819.SH,神力股份,603819
603299.SH,苏盐井神,603299
603026.SH,石大胜华,603026
002825.SZ,纳尔股份,002825
300525.SZ,博思软件,300525
300545.SZ,联得装备,300545
300543.SZ,朗科智能,300543
300531.SZ,优博讯,300531
300570.SZ,太辰光,300570
600977.SH,中国电影,600977
603300.SH,海南华铁,603300
603598.SH,引力传媒,603598
603019.SH,中科曙光,603019
603689.SH,皖天然气,603689
002816.SZ,*ST和科,002816
603519.SH,立霸股份,603519
002785.SZ,万里石,002785
603067.SH,振华股份,603067
300665.SZ,飞鹿股份,300665
300573.SZ,兴齐眼药,300573
300428.SZ,立中集团,300428
603601.SH,再升科技,603601
002835.SZ,同为股份,002835
601878.SH,浙商证券,601878
603682.SH,锦和商管,603682
603886.SH,元祖股份,603886
603858.SH,步长制药,603858
002736.SZ,国信证券,002736
603345.SH,安井食品,603345
300426.SZ,华智数媒,300426
002765.SZ,蓝黛科技,002765
002810.SZ,山东赫达,002810
300434.SZ,金石亚药,300434
300539.SZ,横河精密,300539
300488.SZ,恒锋工具,300488
603808.SH,歌力思,603808
603737.SH,三棵树,603737
603778.SH,国晟科技,603778
300439.SZ,美康生物,300439
603398.SH,*ST沐邦,603398
603223.SH,恒通股份,603223
603016.SH,新宏泰,603016
300450.SZ,先导智能,300450
300502.SZ,新易盛,300502
300446.SZ,航天智造,300446
603628.SH,清源股份,603628
300427.SZ,红相股份,300427
300493.SZ,润欣科技,300493
300459.SZ,汤姆猫,300459
300487.SZ,蓝晓科技,300487
300457.SZ,赢合科技,300457
603968.SH,醋化股份,603968
300548.SZ,长芯博创,300548
300451.SZ,创业慧康,300451
300564.SZ,筑博设计,300564
300560.SZ,中富通,300560
300561.SZ,*ST汇科,300561
300550.SZ,和仁科技,300550
300394.SZ,天孚通信,300394
300938.SZ,信测标准,300938
300556.SZ,丝路视觉,300556
300538.SZ,同益股份,300538
300551.SZ,古鳌科技,300551
300569.SZ,天能重工,300569
300631.SZ,久吾高科,300631
300515.SZ,三德科技,300515
300553.SZ,集智股份,300553
300847.SZ,中船汉光,300847
300540.SZ,蜀道装备,300540
300558.SZ,贝达药业,300558
300541.SZ,先进数通,300541
603559.SH,ST通脉,603559
601858.SH,中国科传,601858
603239.SH,浙江仙通,603239
603186.SH,华正新材,603186
603716.SH,塞力医疗,603716
603888.SH,新华网,603888
603416.SH,信捷电气,603416
603633.SH,徕木股份,603633
603098.SH,森特股份,603098
603669.SH,灵康药业,603669
601163.SH,三角轮胎,601163
603505.SH,金石资源,603505
603708.SH,家家悦,603708
002865.SZ,钧达股份,002865
002836.SZ,新宏泽,002836
002842.SZ,翔鹭钨业,002842
002824.SZ,和胜股份,002824
603983.SH,丸美生物,603983
603203.SH,快克智能,603203
603035.SH,常熟汽饰,603035
603727.SH,博迈科,603727
300458.SZ,全志科技,300458
300413.SZ,芒果超媒,300413
300481.SZ,濮阳惠成,300481
300408.SZ,三环集团,300408
600908.SH,无锡银行,600908
002839.SZ,张家港行,002839
601229.SH,上海银行,601229
603323.SH,苏农银行,603323
600919.SH,江苏银行,600919
002807.SZ,江阴银行,002807
601128.SH,常熟银行,601128
601997.SH,贵阳银行,601997
600926.SH,杭州银行,600926
601838.SH,成都银行,601838
603322.SH,超讯通信,603322
300582.SZ,英飞特,300582
300557.SZ,理工光科,300557
603336.SH,宏辉果蔬,603336
300623.SZ,捷捷微电,300623
002840.SZ,华统股份,002840
601881.SH,中国银河,601881
603797.SH,联泰环保,603797
300563.SZ,神宇股份,300563
300624.SZ,万兴科技,300624
002833.SZ,弘亚数控,002833
300657.SZ,弘信电子,300657
300562.SZ,乐心医疗,300562
300565.SZ,科信技术,300565
603585.SH,苏利股份,603585
002831.SZ,裕同科技,002831
002845.SZ,同兴达,002845
603517.SH,ST绝味,603517
603990.SH,麦迪科技,603990
603577.SH,汇金通,603577
603298.SH,杭叉集团,603298
603668.SH,天马科技,603668
603966.SH,法兰泰克,603966
300587.SZ,天铁科技,300587
300575.SZ,中旗股份,300575
300504.SZ,天邑股份,300504
603833.SH,欧派家居,603833
002837.SZ,英维克,002837
300686.SZ,智动力,300686
300566.SZ,激智科技,300566
300567.SZ,精测电子,300567
002857.SZ,三晖电气,002857
002848.SZ,*ST高斯,002848
002841.SZ,视源股份,002841
603637.SH,镇海股份,603637
603877.SH,太平鸟,603877
603928.SH,兴业股份,603928
603086.SH,先达股份,603086
603218.SH,日月股份,603218
603823.SH,百合花,603823
603228.SH,景旺电子,603228
002960.SZ,青鸟消防,002960
300615.SZ,欣天科技,300615
603638.SH,艾迪精密,603638
603579.SH,荣泰健康,603579
603677.SH,奇精机械,603677
002858.SZ,力盛体育,002858
603177.SH,德创环保,603177
603538.SH,美诺华,603538
601020.SH,华钰矿业,601020
300682.SZ,朗新科技,300682
603039.SH,泛微网络,603039
603037.SH,凯众股份,603037
603811.SH,诚意药业,603811
601375.SH,中原证券,601375
603881.SH,数据港,603881
603626.SH,科森科技,603626
002850.SZ,科达利,002850
002861.SZ,瀛通通讯,002861
300606.SZ,金太阳,300606
300619.SZ,金银河,300619
603303.SH,得邦照明,603303
601228.SH,广州港,601228
300580.SZ,贝斯特,300580
603358.SH,华达科技,603358
603038.SH,华立股份,603038
603040.SH,新坐标,603040
300578.SZ,会畅科技,300578
300571.SZ,平治信息,300571
300598.SZ,诚迈科技,300598
002867.SZ,周大生,002867
603165.SH,荣晟环保,603165
603839.SH,安正时尚,603839
603360.SH,百傲化学,603360
002953.SZ,日丰股份,002953
002855.SZ,捷荣技术,002855
603208.SH,江山欧派,603208
603032.SH,德新科技,603032
603908.SH,牧高笛,603908
300597.SZ,吉大通信,300597
603665.SH,康隆达,603665
300987.SZ,川网传媒,300987
300581.SZ,晨曦航空,300581
300576.SZ,容大感光,300576
300684.SZ,中石科技,300684
000166.SZ,申万宏源,000166
603089.SH,正裕工业,603089
002846.SZ,英联股份,002846
002847.SZ,盐津铺子,002847
300592.SZ,华凯易佰,300592
603817.SH,海峡环保,603817
300678.SZ,中科信息,300678
603217.SH,元利科技,603217
603337.SH,杰克科技,603337
300568.SZ,星源材质,300568
603238.SH,诺邦股份,603238
002853.SZ,皮阿诺,002853
603378.SH,亚士创能,603378
603330.SH,天洋新材,603330
603615.SH,茶花股份,603615
603656.SH,泰禾智能,603656
300617.SZ,安靠智电,300617
002849.SZ,威星智能,002849
600996.SH,贵广网络,600996
603393.SH,新天然气,603393
603630.SH,拉芳家化,603630
603955.SH,大千生态,603955
300865.SZ,大宏立,300865
603138.SH,海量数据,603138
603960.SH,克来机电,603960
603896.SH,寿仙谷,603896
002852.SZ,道道全,002852
300659.SZ,中孚信息,300659
603903.SH,中持股份,603903
603991.SH,至正股份,603991
603768.SH,常青股份,603768
300647.SZ,超频三,300647
603385.SH,惠达卫浴,603385
002875.SZ,安奈儿,002875
603178.SH,圣龙股份,603178
002774.SZ,快意电梯,002774
003002.SZ,壶化股份,003002
603078.SH,江化微,603078
603396.SH,金辰股份,603396
002961.SZ,瑞达期货,002961
300867.SZ,圣元环保,300867
300800.SZ,力合科技,300800
603787.SH,新日股份,603787
603179.SH,新泉股份,603179
601952.SH,苏垦农发,601952
603920.SH,世运电路,603920
300593.SZ,新雷能,300593
300577.SZ,开润股份,300577
603096.SH,新经典,603096
603803.SH,瑞斯康达,603803
002862.SZ,实丰文化,002862
603758.SH,秦安股份,603758
603050.SH,科林电气,603050
002906.SZ,华阳集团,002906
300958.SZ,建工修复,300958
300756.SZ,金马游乐,300756
002878.SZ,元隆雅图,002878
300787.SZ,海能实业,300787
603906.SH,龙蟠科技,603906
603180.SH,金牌家居,603180
603041.SH,美思德,603041
603536.SH,惠发食品,603536
603113.SH,金能科技,603113
300629.SZ,新劲刚,300629
300583.SZ,赛托生物,300583
002882.SZ,金龙羽,002882
002868.SZ,*ST绿康,002868
603680.SH,今创集团,603680
603232.SH,格尔软件,603232
003020.SZ,立方制药,003020
603269.SH,海鸥股份,603269
603229.SH,奥翔药业,603229
603826.SH,坤彩科技,603826
002859.SZ,洁美科技,002859
603058.SH,永吉股份,603058
603855.SH,华荣股份,603855
603127.SH,昭衍新药,603127
002870.SZ,香山股份,002870
300589.SZ,江龙船艇,300589
300601.SZ,康泰生物,300601
002902.SZ,铭普光磁,002902
300585.SZ,奥联电子,300585
603926.SH,铁流股份,603926
002860.SZ,星帅尔,002860
603501.SH,豪威集团,603501
603200.SH,上海洗霸,603200
300612.SZ,宣亚国际,300612
603586.SH,金麒麟,603586
300868.SZ,杰美特,300868
300945.SZ,曼卡龙,300945
603139.SH,康惠股份,603139
002926.SZ,华西证券,002926
603776.SH,永安行,603776
603496.SH,恒为科技,603496
002871.SZ,伟隆股份,002871
603728.SH,鸣志电器,603728
002869.SZ,金溢科技,002869
300588.SZ,熙菱信息,300588
300590.SZ,移为通信,300590
300613.SZ,富瀚微,300613
300618.SZ,寒锐钴业,300618
300616.SZ,尚品宅配,300616
002876.SZ,三利谱,002876
002872.SZ,ST天圣,002872
603717.SH,天域生物,603717
603879.SH,永悦科技,603879
603081.SH,大丰实业,603081
002863.SZ,今飞凯达,002863
603721.SH,*ST天择,603721
300645.SZ,正元智慧,300645
300610.SZ,晨化股份,300610
300675.SZ,建科院,300675
300638.SZ,广和通,300638
300602.SZ,飞荣达,300602
300996.SZ,普联软件,300996
300595.SZ,欧普康视,300595
003025.SZ,思进智能,003025
300584.SZ,海辰药业,300584
300599.SZ,雄塑科技,300599
603335.SH,迪生力,603335
300605.SZ,恒锋信息,300605
300591.SZ,万里马,300591
300639.SZ,凯普生物,300639
300608.SZ,思特奇,300608
603316.SH,诚邦股份,603316
301098.SZ,金埔园林,301098
603331.SH,百达精工,603331
603856.SH,东宏股份,603856
603488.SH,展鹏科技,603488
603679.SH,华体科技,603679
002965.SZ,祥鑫科技,002965
601121.SH,宝地矿业,601121
300498.SZ,温氏股份,300498
603357.SH,设计总院,603357
002866.SZ,传艺科技,002866
603093.SH,南华期货,603093
603970.SH,中农立华,603970
002935.SZ,天奥电子,002935
002877.SZ,智能自控,002877
002900.SZ,哈三联,002900
002880.SZ,卫光生物,002880
603063.SH,禾望电气,603063
605303.SH,园林股份,605303
002886.SZ,沃特股份,002886
603387.SH,基蛋生物,603387
002879.SZ,长缆科技,002879
603196.SH,璞源材料,603196
603978.SH,深圳新星,603978
601108.SH,财通证券,601108
001332.SZ,锡装股份,001332
603042.SH,华脉科技,603042
603587.SH,地素时尚,603587
002893.SZ,京能热力,002893
603725.SH,天安新材,603725
603985.SH,恒润股份,603985
603619.SH,中曼石油,603619
603938.SH,三孚股份,603938
603711.SH,香飘飘,603711
603880.SH,南卫股份,603880
002884.SZ,凌霄泵业,002884
603767.SH,中马传动,603767
603079.SH,圣达生物,603079
300622.SZ,博士眼镜,300622
300611.SZ,美力科技,300611
300609.SZ,汇纳科技,300609
300767.SZ,震安科技,300767
300708.SZ,聚灿光电,300708
300625.SZ,三雄极光,300625
300621.SZ,维业股份,300621
301208.SZ,中亦科技,301208
300661.SZ,圣邦股份,300661
300627.SZ,华测导航,300627
300626.SZ,华瑞股份,300626
300620.SZ,光库科技,300620
300633.SZ,开立医疗,300633
300628.SZ,亿联网络,300628
300701.SZ,森霸传感,300701
300908.SZ,仲景食品,300908
300695.SZ,兆丰股份,300695
300637.SZ,扬帆新材,300637
300603.SZ,立昂技术,300603
300635.SZ,中达安,300635
300699.SZ,光威复材,300699
301286.SZ,侨源股份,301286
300636.SZ,同和药业,300636
300662.SZ,科锐国际,300662
300670.SZ,大烨智能,300670
300663.SZ,科蓝软件,300663
300700.SZ,岱勒新材,300700
601155.SH,新城控股,601155
603055.SH,台华新材,603055
300801.SZ,泰和科技,300801
603535.SH,嘉诚国际,603535
603233.SH,大参林,603233
300652.SZ,雷迪克,300652
300648.SZ,星云股份,300648
300953.SZ,震裕科技,300953
300685.SZ,艾德生物,300685
301153.SZ,中科江南,301153
601019.SH,山东出版,601019
603289.SH,泰瑞机器,603289
300643.SZ,万通智控,300643
300837.SZ,浙矿股份,300837
300514.SZ,友讯达,300514
300650.SZ,太龙股份,300650
300653.SZ,正海生物,300653
300676.SZ,华大基因,300676
603110.SH,东方材料,603110
002883.SZ,中设股份,002883
603226.SH,菲林格尔,603226
300963.SZ,中洲特材,300963
603648.SH,畅联股份,603648
603916.SH,苏博特,603916
603683.SH,晶华新材,603683
603933.SH,睿能科技,603933
002887.SZ,绿茵生态,002887
300690.SZ,双一科技,300690
300641.SZ,正丹股份,300641
300680.SZ,隆盛科技,300680
300604.SZ,长川科技,300604
300642.SZ,透景生命,300642
300658.SZ,延江股份,300658
300651.SZ,金陵体育,300651
300649.SZ,杭州园林,300649
300554.SZ,三超新材,300554
300929.SZ,华骐环保,300929
300703.SZ,创源股份,300703
002909.SZ,集泰股份,002909
603286.SH,日盈电子,603286
603329.SH,上海雅仕,603329
603809.SH,豪能股份,603809
601162.SH,天风证券,601162
001979.SZ,招商蛇口,001979
300666.SZ,江丰电子,300666
300660.SZ,江苏雷利,300660
300667.SZ,必创科技,300667
300655.SZ,晶瑞电材,300655
603757.SH,大元泵业,603757
002827.SZ,高争民爆,002827
603326.SH,我乐家居,603326
603980.SH,吉华集团,603980
603813.SH,*ST原尚,603813
603458.SH,勘设股份,603458
603260.SH,合盛硅业,603260
601619.SH,嘉泽新能,601619
002890.SZ,弘宇股份,002890
601949.SH,中国出版,601949
603617.SH,君禾股份,603617
003006.SZ,百亚股份,003006
603882.SH,金域医学,603882
002826.SZ,易明医药,002826
300817.SZ,双飞集团,300817
300656.SZ,民德电子,300656
603136.SH,天目湖,603136
300671.SZ,富满微,300671
300791.SZ,仙乐健康,300791
603801.SH,志邦家居,603801
002888.SZ,惠威科技,002888
300888.SZ,稳健医疗,300888
002885.SZ,京泉华,002885
603707.SH,健友股份,603707
600918.SH,中泰证券,600918
300693.SZ,盛弘股份,300693
300640.SZ,德艺文创,300640
300761.SZ,立华股份,300761
300706.SZ,阿石创,300706
603380.SH,易德龙,603380
002881.SZ,美格智能,002881
002898.SZ,*ST赛隆,002898
603922.SH,金鸿顺,603922
603305.SH,旭升集团,603305
300681.SZ,英搏尔,300681
603595.SH,ST东尼,603595
603129.SH,春风动力,603129
300688.SZ,创业黑马,300688
300677.SZ,英科医疗,300677
300712.SZ,永福股份,300712
002891.SZ,中宠股份,002891
603365.SH,水星家纺,603365
603106.SH,恒银科技,603106
300668.SZ,杰恩设计,300668
301503.SZ,智迪科技,301503
300691.SZ,联合光电,300691
300672.SZ,国科微,300672
300669.SZ,沪宁股份,300669
600901.SH,江苏金租,600901
002897.SZ,意华股份,002897
603500.SH,祥和实业,603500
002895.SZ,川恒股份,002895
002901.SZ,大博医疗,002901
603976.SH,正川股份,603976
300683.SZ,海特生物,300683
001218.SZ,丽臣实业,001218
603386.SH,骏亚科技,603386
603605.SH,珀莱雅,603605
603557.SH,ST起步,603557
603183.SH,建研院,603183
603363.SH,傲农生物,603363
603181.SH,皇马科技,603181
603321.SH,梅轮电梯,603321
300687.SZ,赛意信息,300687
603076.SH,乐惠国际,603076
300679.SZ,电连技术,300679
603083.SH,剑桥科技,603083
605151.SH,西上海,605151
002892.SZ,科力尔,002892
002920.SZ,德赛西威,002920
603087.SH,甘李药业,603087
603499.SH,翔港科技,603499
300723.SZ,一品红,300723
603659.SH,璞泰来,603659
603283.SH,赛腾股份,603283
603533.SH,掌阅科技,603533
603429.SH,*ST集友,603429
300689.SZ,澄天伟业,300689
600025.SH,华能水电,600025
002970.SZ,锐明技术,002970
002918.SZ,蒙娜丽莎,002918
003033.SZ,征和工业,003033
301428.SZ,世纪恒通,301428
603967.SH,中创物流,603967
603103.SH,横店影视,603103
603709.SH,中源家居,603709
003036.SZ,泰坦股份,003036
605108.SH,同庆楼,605108
601330.SH,绿色动力,601330
002919.SZ,名臣健康,002919
601068.SH,中铝国际,601068
605296.SH,神农集团,605296
002921.SZ,联诚精密,002921
603917.SH,合力科技,603917
002903.SZ,宇环数控,002903
002899.SZ,英派斯,002899
603214.SH,爱婴室,603214
002896.SZ,中大力德,002896
603507.SH,振江股份,603507
603392.SH,万泰生物,603392
300720.SZ,海川智能,300720
300696.SZ,爱乐达,300696
300697.SZ,电工合金,300697
301333.SZ,诺思格,301333
300717.SZ,华信新材,300717
300713.SZ,英可瑞,300713
300692.SZ,中赋科技,300692
300743.SZ,天地数码,300743
300949.SZ,奥雅股份,300949
300878.SZ,维康药业,300878
301026.SZ,浩通科技,301026
300709.SZ,精研科技,300709
300730.SZ,科创信息,300730
603893.SH,瑞芯微,603893
605006.SH,山东玻纤,605006
600968.SH,海油发展,600968
300886.SZ,华业香料,300886
603655.SH,朗博科技,603655
002908.SZ,德生科技,002908
603829.SH,洛凯股份,603829
603466.SH,风语筑,603466
002912.SZ,中新赛克,002912
603506.SH,南都物业,603506
001227.SZ,兰州银行,001227
002907.SZ,华森制药,002907
002922.SZ,伊戈尔,002922
300702.SZ,天宇股份,300702
603895.SH,天永智能,603895
605136.SH,丽人丽妆,605136
603912.SH,佳力图,603912
002999.SZ,天禾股份,002999
300769.SZ,德方纳米,300769
002915.SZ,中欣氟材,002915
002939.SZ,长城证券,002939
300719.SZ,安达维尔,300719
002913.SZ,奥士康,002913
002925.SZ,盈趣科技,002925
002945.SZ,华林证券,002945
603848.SH,好太太,603848
300726.SZ,宏达电子,300726
300707.SZ,威唐工业,300707
300827.SZ,上能电气,300827
002958.SZ,青农商行,002958
300777.SZ,中简科技,300777
603607.SH,京华激光,603607
601528.SH,瑞丰银行,601528
603685.SH,晨丰科技,603685
603661.SH,恒林股份,603661
603356.SH,华菱精工,603356
603676.SH,卫信康,603676
002966.SZ,苏州银行,002966
300674.SZ,宇信科技,300674
601860.SH,紫金银行,601860
002910.SZ,庄园牧场,002910
300607.SZ,拓斯达,300607
603578.SH,三星新材,603578
002948.SZ,青岛银行,002948
603278.SH,大业股份,603278
600903.SH,贵州燃气,600903
301017.SZ,漱玉平民,301017
300710.SZ,万隆光电,300710
300943.SZ,春晖智控,300943
300731.SZ,科创新源,300731
300727.SZ,润禾材料,300727
300711.SZ,广哈通信,300711
601456.SH,国联民生,601456
301028.SZ,鼎熔岩,301028
603871.SH,嘉友国际,603871
002936.SZ,郑州银行,002936
002917.SZ,金奥博,002917
603580.SH,*ST艾艾,603580
300738.SZ,奥飞数据,300738
300718.SZ,长盛轴承,300718
002864.SZ,盘龙药业,002864
605158.SH,华达新材,605158
603590.SH,康辰药业,603590
603161.SH,科华控股,603161
603059.SH,倍加洁,603059
600928.SH,西安银行,600928
603109.SH,神驰机电,603109
300829.SZ,金丹科技,300829
002989.SZ,中天精装,002989
002916.SZ,深南电路,002916
603379.SH,三美股份,603379
300721.SZ,怡达股份,300721
300732.SZ,设研院,300732
300733.SZ,西菱动力,300733
300634.SZ,彩讯股份,300634
300735.SZ,光弘科技,300735
002928.SZ,华夏航空,002928
300722.SZ,新余国科,300722
300968.SZ,格林精密,300968
300807.SZ,天迈科技,300807
603949.SH,雪龙集团,603949
603486.SH,科沃斯,603486
300632.SZ,光莆股份,300632
300715.SZ,凯伦股份,300715
601200.SH,上海环境,601200
300773.SZ,拉卡拉,300773
300737.SZ,科顺股份,300737
603225.SH,新凤鸣,603225
002995.SZ,天地在线,002995
300725.SZ,药石科技,300725
601990.SH,南京证券,601990
603733.SH,仙鹤股份,603733
603897.SH,长城科技,603897
603890.SH,春秋电子,603890
603666.SH,亿嘉和,603666
002978.SZ,安宁股份,002978
603596.SH,伯特利,603596
300962.SZ,中金辐照,300962
300786.SZ,国林科技,300786
300848.SZ,美瑞新材,300848
300781.SZ,因赛集团,300781
002873.SZ,新天药业,002873
300745.SZ,欣锐科技,300745
300783.SZ,三只松鼠,300783
300785.SZ,值得买,300785
300740.SZ,水羊股份,300740
603477.SH,巨星农牧,603477
300810.SZ,中科海讯,300810
300724.SZ,捷佳伟创,300724
300936.SZ,中英科技,300936
003003.SZ,天元股份,003003
300935.SZ,盈建科,300935
300673.SZ,佩蒂股份,300673
603105.SH,芯能科技,603105
002981.SZ,朝阳科技,002981
301380.SZ,挖金客,301380
603722.SH,阿科力,603722
301469.SZ,恒达新材,301469
603516.SH,淳中科技,603516
300760.SZ,迈瑞医疗,300760
605266.SH,健之佳,605266
603301.SH,振德医疗,603301
002931.SZ,锋龙股份,002931
300771.SZ,智莱科技,300771
300644.SZ,南京聚隆,300644
603773.SH,沃格光电,603773
603279.SH,景津装备,603279
300749.SZ,顶固集创,300749
300788.SZ,中信出版,300788
300752.SZ,隆利科技,300752
300739.SZ,明阳电路,300739
300883.SZ,龙利得,300883
603700.SH,宁水集团,603700
301062.SZ,上海艾录,301062
603150.SH,万朗磁塑,603150
603267.SH,鸿远电子,603267
002927.SZ,泰永长征,002927
603256.SH,宏和科技,603256
301076.SZ,新瀚新材,301076
300853.SZ,申昊科技,300853
300747.SZ,锐科激光,300747
300741.SZ,华宝股份,300741
300839.SZ,博汇股份,300839
605178.SH,时空科技,605178
603706.SH,东方环宇,603706
603353.SH,和顺石油,603353
301035.SZ,润丰股份,301035
300894.SZ,火星人,300894
300698.SZ,万马科技,300698
603220.SH,中贝通信,603220
300751.SZ,迈为股份,300751
300768.SZ,迪普科技,300768
300915.SZ,海融科技,300915
605098.SH,行动教育,605098
603693.SH,江苏新能,603693
002992.SZ,宝明科技,002992
300849.SZ,锦盛新材,300849
601869.SH,长飞光纤,601869
300897.SZ,山科智能,300897
601066.SH,中信建投,601066
300902.SZ,国安达,300902
002942.SZ,新农股份,002942
301018.SZ,申菱环境,301018
300899.SZ,*ST凯鑫,300899
603681.SH,永冠新材,603681
603755.SH,日辰股份,603755
300758.SZ,七彩化学,300758
603297.SH,永新光学,603297
300757.SZ,罗博特科,300757
300694.SZ,蠡湖股份,300694
603650.SH,彤程新材,603650
301335.SZ,天元宠物,301335
605088.SH,冠盛股份,605088
301258.SZ,富士莱,301258
002940.SZ,昂利康,002940
002937.SZ,兴瑞科技,002937
300759.SZ,康龙化成,300759
603629.SH,利通电子,603629
603810.SH,丰山集团,603810
603876.SH,鼎胜新材,603876
603527.SH,众源新材,603527
603713.SH,密尔克卫,603713
300877.SZ,金春股份,300877
300896.SZ,爱美客,300896
300981.SZ,中红医疗,300981
300753.SZ,爱朋医疗,300753
603739.SH,蔚蓝生物,603739
603121.SH,华培动力,603121
301226.SZ,祥明智能,301226
603192.SH,汇得科技,603192
300775.SZ,三角防务,300775
002941.SZ,新疆交建,002941
601236.SH,红塔证券,601236
603790.SH,雅运股份,603790
603915.SH,国茂股份,603915
301505.SZ,苏州规划,301505
603277.SH,银都股份,603277
603657.SH,春光科技,603657
603662.SH,柯力传感,603662
300748.SZ,金力永磁,300748
603259.SH,药明康德,603259
605183.SH,确成股份,605183
300776.SZ,帝尔激光,300776
301042.SZ,安联锐视,301042
300654.SZ,世纪天鸿,300654
300705.SZ,九典制药,300705
300818.SZ,耐普矿机,300818
603080.SH,新疆火炬,603080
603697.SH,有友食品,603697
300835.SZ,龙磁科技,300835
300454.SZ,深信服,300454
300811.SZ,铂科新材,300811
301266.SZ,宇邦新材,301266
003010.SZ,若羽臣,003010
001210.SZ,金房能源,001210
603937.SH,丽岛新材,603937
003012.SZ,东鹏控股,003012
300960.SZ,通业科技,300960
300828.SZ,锐新科技,300828
300716.SZ,ST泉为,300716
600933.SH,爱柯迪,600933
300766.SZ,每日互动,300766
601319.SH,中国人保,601319
002952.SZ,亚世光电,002952
002946.SZ,新乳业,002946
603332.SH,苏州龙杰,603332
002947.SZ,恒铭达,002947
300780.SZ,德恩精工,300780
300778.SZ,新城市,300778
301263.SZ,泰恩康,301263
603613.SH,国联股份,603613
002967.SZ,广电计量,002967
601298.SH,青岛港,601298
300845.SZ,捷安高科,300845
300859.SZ,西域旅游,300859
300795.SZ,米奥会展,300795
300762.SZ,上海瀚讯,300762
301191.SZ,菲菱科思,301191
300890.SZ,翔丰华,300890
001330.SZ,博纳影业,001330
603068.SH,博通集成,603068
301591.SZ,肯特股份,301591
002996.SZ,顺博合金,002996
002943.SZ,宇晶股份,002943
300772.SZ,运达股份,300772
300803.SZ,指南针,300803
300832.SZ,新产业,300832
300763.SZ,锦浪科技,300763
001296.SZ,长江材料,001296
300736.SZ,百邦科技,300736
601916.SH,浙商银行,601916
002938.SZ,鹏鼎控股,002938
300750.SZ,宁德时代,300750
300789.SZ,唐源电气,300789
002950.SZ,奥美医疗,002950
603351.SH,威尔药业,603351
603045.SH,福达合金,603045
002949.SZ,华阳国际,002949
601187.SH,厦门银行,601187
301419.SZ,阿莱德,301419
300594.SZ,朗进科技,300594
603348.SH,文灿股份,603348
003004.SZ,*ST声迅,003004
603583.SH,捷昌驱动,603583
601577.SH,长沙银行,601577
001965.SZ,招商公路,001965
301302.SZ,华如科技,301302
001201.SZ,东瑞股份,001201
300770.SZ,新媒股份,300770
603863.SH,松炀资源,603863
002951.SZ,金时科技,002951
603712.SH,七一二,603712
300779.SZ,惠城环保,300779
603187.SH,海容冷链,603187
300970.SZ,华绿生物,300970
002956.SZ,西麦食品,002956
300813.SZ,泰林生物,300813
002929.SZ,润建股份,002929
600929.SH,雪天盐业,600929
002932.SZ,明德生物,002932
300765.SZ,新诺威,300765
300912.SZ,凯龙高科,300912
300798.SZ,锦鸡股份,300798
300824.SZ,北鼎股份,300824
002957.SZ,科瑞技术,002957
603927.SH,中科软,603927
001236.SZ,弘业期货,001236
601698.SH,中国卫通,601698
603867.SH,新化股份,603867
603687.SH,大胜达,603687
603212.SH,赛伍技术,603212
603236.SH,移远通信,603236
603327.SH,福蓉科技,603327
603956.SH,威派格,603956
600989.SH,宝丰能源,600989
603115.SH,海星股份,603115
603982.SH,泉峰汽车,603982
603786.SH,科博达,603786
301168.SZ,通灵股份,301168
603530.SH,神马电力,603530
300823.SZ,建科智能,300823
300851.SZ,交大思诺,300851
601077.SH,渝农商行,601077
002930.SZ,宏川智慧,002930
002982.SZ,湘佳股份,002982
601138.SH,工业富联,601138
601615.SH,明阳智能,601615
300782.SZ,卓胜微,300782
301015.SZ,百洋医药,301015
603992.SH,松霖科技,603992
300792.SZ,壹网壹创,300792
002962.SZ,五方光电,002962
002984.SZ,森麒麟,002984
605299.SH,舒华体育,605299
002933.SZ,新兴装备,002933
300790.SZ,宇瞳光学,300790
002959.SZ,小熊电器,002959
300796.SZ,贝斯美,300796
603815.SH,交建股份,603815
